question,language,slug,topic,strategy,answer_relevancy,faithfulness,context_precision,context_recall,qid
"What is the modern name of the empire’s capital, and what UNESCO designation does it hold?",ta,vijayanagara_empire,Vijayanagara Empire,fixed,0.5865920782089233,1.0,0.33,1.0,123
"What is the modern name of the empire’s capital, and what UNESCO designation does it hold?",ta,vijayanagara_empire,Vijayanagara Empire,recursive,0.7303996086120605,1.0,0.6667,1.0,123
"What is the modern name of the empire’s capital, and what UNESCO designation does it hold?",ta,vijayanagara_empire,Vijayanagara Empire,semantic,0.7456988096237183,1.0,0.67,1.0,123
What is the name of the Shiva temple located in the centre of Madurai?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,fixed,0.5565253496170044,1.0,0.33,1.0,124
What is the name of the Shiva temple located in the centre of Madurai?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,recursive,0.5803323984146118,1.0,0.33,1.0,124
What is the name of the Shiva temple located in the centre of Madurai?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,semantic,0.48934173583984375,1.0,0.33,1.0,124
What is the total length of the Cauvery river?,ta,kaveri_river,Kaveri River,fixed,0.3922274708747864,1.0,0.67,1.0,126
What is the total length of the Cauvery river?,ta,kaveri_river,Kaveri River,recursive,0.40131068229675293,1.0,0.33,1.0,126
What is the total length of the Cauvery river?,ta,kaveri_river,Kaveri River,semantic,0.40131068229675293,1.0,0.33,1.0,126
What movement did Abdul Kalam launch in 2011 aimed at youth and anti‑corruption?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.794677197933197,1.0,0.6667,1.0,129
What movement did Abdul Kalam launch in 2011 aimed at youth and anti‑corruption?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.8079817295074463,1.0,0.6667,1.0,129
What movement did Abdul Kalam launch in 2011 aimed at youth and anti‑corruption?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.6501203179359436,1.0,0.33,1.0,129
What organization did Gandhi help found in South Africa in 1894?,ta,mahatma_gandhi,Mahatma Gandhi,fixed,0.20763766765594482,1.0,0.0,0.0,131
What organization did Gandhi help found in South Africa in 1894?,ta,mahatma_gandhi,Mahatma Gandhi,recursive,0.5616217851638794,1.0,0.33,1.0,131
What organization did Gandhi help found in South Africa in 1894?,ta,mahatma_gandhi,Mahatma Gandhi,semantic,0.5669422149658203,1.0,0.33,1.0,131
What pseudonym is Subramania Bharati known by?,ta,subramania_bharati,Subramania Bharati,fixed,0.452169269323349,1.0,0.33,1.0,135
What pseudonym is Subramania Bharati known by?,ta,subramania_bharati,Subramania Bharati,recursive,0.3967176377773285,1.0,0.3333333333,0.0,135
What pseudonym is Subramania Bharati known by?,ta,subramania_bharati,Subramania Bharati,semantic,0.46210289001464844,1.0,0.33,0.0,135
What relation was M. G. Sakthapani to M. G. Ramachandran?,ta,m_g_ramachandran,M. G. Ramachandran,fixed,0.4562697410583496,1.0,0.33,1.0,137
What relation was M. G. Sakthapani to M. G. Ramachandran?,ta,m_g_ramachandran,M. G. Ramachandran,recursive,0.8171784281730652,0.5,0.3333333333,1.0,137
What relation was M. G. Sakthapani to M. G. Ramachandran?,ta,m_g_ramachandran,M. G. Ramachandran,semantic,0.26588794589042664,0.0,0.0,0.0,137
What title is given to Gandhi for his role in India's independence?,ta,mahatma_gandhi,Mahatma Gandhi,fixed,0.5795871019363403,1.0,0.33,0.0,141
What title is given to Gandhi for his role in India's independence?,ta,mahatma_gandhi,Mahatma Gandhi,recursive,0.5862312912940979,1.0,0.6667,0.0,141
What title is given to Gandhi for his role in India's independence?,ta,mahatma_gandhi,Mahatma Gandhi,semantic,0.5669288039207458,1.0,0.33,1.0,141
What unique characteristic does Neptune’s moon Triton have regarding its orbit?,ta,solar_system,Solar System,fixed,0.7108907699584961,1.0,0.33,1.0,143
What unique characteristic does Neptune’s moon Triton have regarding its orbit?,ta,solar_system,Solar System,recursive,0.713754415512085,1.0,0.33,1.0,143
What unique characteristic does Neptune’s moon Triton have regarding its orbit?,ta,solar_system,Solar System,semantic,0.769342303276062,1.0,0.33,1.0,143
What was Abdul Kalam’s role in the 1998 Pokhran-II nuclear test?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.7782197594642639,1.0,0.67,1.0,144
What was Abdul Kalam’s role in the 1998 Pokhran-II nuclear test?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.6306530237197876,1.0,0.67,1.0,144
What was Abdul Kalam’s role in the 1998 Pokhran-II nuclear test?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.7504422664642334,1.0,0.67,1.0,144
What was the title of M. G. Ramachandran's debut film in 1936?,ta,m_g_ramachandran,M. G. Ramachandran,fixed,0.7900718450546265,1.0,0.67,1.0,152
What was the title of M. G. Ramachandran's debut film in 1936?,ta,m_g_ramachandran,M. G. Ramachandran,recursive,0.23992477357387543,1.0,0.67,1.0,152
What was the title of M. G. Ramachandran's debut film in 1936?,ta,m_g_ramachandran,M. G. Ramachandran,semantic,0.8121472001075745,1.0,0.33,1.0,152
When did Gandhi arrive at Mumbai port and how was he dressed?,ta,mahatma_gandhi,Mahatma Gandhi,fixed,0.6728541851043701,1.0,0.33,1.0,154
When did Gandhi arrive at Mumbai port and how was he dressed?,ta,mahatma_gandhi,Mahatma Gandhi,recursive,0.7907364964485168,1.0,0.6667,1.0,154
When did Gandhi arrive at Mumbai port and how was he dressed?,ta,mahatma_gandhi,Mahatma Gandhi,semantic,0.7916008234024048,1.0,0.6667,1.0,154
"When did the Indian Independence Act come into effect, marking the end of the Indian independence movement?",ta,indian_independence_movement,Indian independence movement,fixed,0.6630574464797974,0.0,0.67,1.0,155
"When did the Indian Independence Act come into effect, marking the end of the Indian independence movement?",ta,indian_independence_movement,Indian independence movement,recursive,0.7138832807540894,1.0,0.33,1.0,155
"When did the Indian Independence Act come into effect, marking the end of the Indian independence movement?",ta,indian_independence_movement,Indian independence movement,semantic,0.6587420701980591,0.0,0.6667,1.0,155
When was A. P. J. Abdul Kalam born and when did he die?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.5962534546852112,1.0,0.33,1.0,156
When was A. P. J. Abdul Kalam born and when did he die?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.7705762386322021,1.0,0.33,1.0,156
When was A. P. J. Abdul Kalam born and when did he die?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.7962350845336914,1.0,0.33,1.0,156
When was Subramania Bharati born and when did he die?,ta,subramania_bharati,Subramania Bharati,fixed,0.4931092858314514,1.0,0.67,1.0,159
When was Subramania Bharati born and when did he die?,ta,subramania_bharati,Subramania Bharati,recursive,0.7187266945838928,1.0,0.6667,1.0,159
When was Subramania Bharati born and when did he die?,ta,subramania_bharati,Subramania Bharati,semantic,0.7533605098724365,1.0,0.67,1.0,159
When was the Madav Kadhkila group formed and how many members did it have?,ta,western_ghats,Western Ghats,fixed,0.20313413441181183,1.0,0.0,0.0,160
When was the Madav Kadhkila group formed and how many members did it have?,ta,western_ghats,Western Ghats,recursive,0.7694511413574219,1.0,0.33,1.0,160
When was the Madav Kadhkila group formed and how many members did it have?,ta,western_ghats,Western Ghats,semantic,0.5389087796211243,1.0,0.33,1.0,160
Where does the Cauvery river originate?,ta,kaveri_river,Kaveri River,fixed,0.54192054271698,1.0,0.33,1.0,161
Where does the Cauvery river originate?,ta,kaveri_river,Kaveri River,recursive,0.7045495510101318,1.0,0.33,1.0,161
Where does the Cauvery river originate?,ta,kaveri_river,Kaveri River,semantic,0.5105537176132202,1.0,0.33,1.0,161
Where was Abdul Kalam born?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.7938046455383301,1.0,0.6667,0.5,163
Where was Abdul Kalam born?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.6320359706878662,1.0,0.6667,1.0,163
Where was Abdul Kalam born?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.6117966771125793,1.0,0.67,1.0,163
Where was Gandhi born and what was his mother tongue?,ta,mahatma_gandhi,Mahatma Gandhi,fixed,0.8023189306259155,1.0,0.33,1.0,165
Where was Gandhi born and what was his mother tongue?,ta,mahatma_gandhi,Mahatma Gandhi,recursive,0.8037704229354858,1.0,0.33,1.0,165
Where was Gandhi born and what was his mother tongue?,ta,mahatma_gandhi,Mahatma Gandhi,semantic,0.5447691679000854,1.0,0.33,1.0,165
"Which ancient Tamil work, composed around 1000 years ago, is taught to schoolchildren as an alphabetic text?",ta,tamil_language,Tamil language,fixed,0.2768746018409729,1.0,0.33,1.0,173
"Which ancient Tamil work, composed around 1000 years ago, is taught to schoolchildren as an alphabetic text?",ta,tamil_language,Tamil language,recursive,0.2768746018409729,1.0,0.33,1.0,173
"Which ancient Tamil work, composed around 1000 years ago, is taught to schoolchildren as an alphabetic text?",ta,tamil_language,Tamil language,semantic,0.6094292402267456,1.0,0.33,1.0,173
Which battle in 1565 marked a major military defeat for the empire?,ta,vijayanagara_empire,Vijayanagara Empire,fixed,0.730022668838501,1.0,0.6667,1.0,174
Which battle in 1565 marked a major military defeat for the empire?,ta,vijayanagara_empire,Vijayanagara Empire,recursive,0.6986548900604248,1.0,1.0,1.0,174
Which battle in 1565 marked a major military defeat for the empire?,ta,vijayanagara_empire,Vijayanagara Empire,semantic,0.736767053604126,1.0,1.0,1.0,174
"Which battle in 1764 allowed the East India Company to gain administrative rights over Bengal, Bihar, and Midnapore?",ta,indian_independence_movement,Indian independence movement,fixed,0.5089795589447021,1.0,0.33,1.0,176
"Which battle in 1764 allowed the East India Company to gain administrative rights over Bengal, Bihar, and Midnapore?",ta,indian_independence_movement,Indian independence movement,recursive,0.7800498604774475,1.0,0.6667,1.0,176
"Which battle in 1764 allowed the East India Company to gain administrative rights over Bengal, Bihar, and Midnapore?",ta,indian_independence_movement,Indian independence movement,semantic,0.6445918679237366,1.0,0.67,1.0,176
Which college did he attend for his physics degree?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.7118087410926819,1.0,0.33,0.0,177
Which college did he attend for his physics degree?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.7018097639083862,1.0,0.6667,0.0,177
Which college did he attend for his physics degree?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.7144411206245422,1.0,0.33,0.0,177
Which dam in Maharashtra is mentioned as a notable dam in the Western Ghats region?,ta,western_ghats,Western Ghats,fixed,0.5617062449455261,1.0,0.33,1.0,179
Which dam in Maharashtra is mentioned as a notable dam in the Western Ghats region?,ta,western_ghats,Western Ghats,recursive,0.39238739013671875,1.0,0.33,1.0,179
Which dam in Maharashtra is mentioned as a notable dam in the Western Ghats region?,ta,western_ghats,Western Ghats,semantic,0.3440157473087311,1.0,0.33,1.0,179
Which dams are built on the Cauvery river?,ta,kaveri_river,Kaveri River,fixed,0.5622607469558716,1.0,0.33,1.0,180
Which dams are built on the Cauvery river?,ta,kaveri_river,Kaveri River,recursive,0.6923531293869019,1.0,0.33,1.0,180
Which dams are built on the Cauvery river?,ta,kaveri_river,Kaveri River,semantic,0.5177950263023376,1.0,0.67,1.0,180
Which dwarf planet is located in the asteroid belt between Mars and Jupiter?,ta,solar_system,Solar System,fixed,0.32093346118927,1.0,0.33,1.0,182
Which dwarf planet is located in the asteroid belt between Mars and Jupiter?,ta,solar_system,Solar System,recursive,0.32093346118927,1.0,0.33,1.0,182
Which dwarf planet is located in the asteroid belt between Mars and Jupiter?,ta,solar_system,Solar System,semantic,0.32093346118927,1.0,0.33,1.0,182
Which female leader mentioned in the article encouraged women's participation in the Indian freedom struggle?,ta,indian_independence_movement,Indian independence movement,fixed,0.6147782802581787,1.0,0.33,1.0,184
Which female leader mentioned in the article encouraged women's participation in the Indian freedom struggle?,ta,indian_independence_movement,Indian independence movement,recursive,0.3851449489593506,1.0,0.33,1.0,184
Which female leader mentioned in the article encouraged women's participation in the Indian freedom struggle?,ta,indian_independence_movement,Indian independence movement,semantic,0.39674049615859985,1.0,0.33,1.0,184
Which five countries contain parts of the Himalayas?,ta,himalayas,Himalayas,fixed,0.47860294580459595,1.0,0.33,1.0,185
Which five countries contain parts of the Himalayas?,ta,himalayas,Himalayas,recursive,0.4572778642177582,1.0,0.33,1.0,185
Which five countries contain parts of the Himalayas?,ta,himalayas,Himalayas,semantic,0.48179060220718384,1.0,0.33,1.0,185
Which historical period saw the construction of the east (Raja) gopuram between 1216 and 1238 CE?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,fixed,0.4493563175201416,1.0,0.33,1.0,187
Which historical period saw the construction of the east (Raja) gopuram between 1216 and 1238 CE?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,recursive,0.4377099275588989,1.0,0.33,1.0,187
Which historical period saw the construction of the east (Raja) gopuram between 1216 and 1238 CE?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,semantic,0.637919008731842,1.0,0.33,1.0,187
Which island created by the Cauvery in Karnataka is noted as the largest?,ta,kaveri_river,Kaveri River,fixed,0.5289735794067383,1.0,0.67,1.0,189
Which island created by the Cauvery in Karnataka is noted as the largest?,ta,kaveri_river,Kaveri River,recursive,0.28062933683395386,1.0,0.33,1.0,189
Which island created by the Cauvery in Karnataka is noted as the largest?,ta,kaveri_river,Kaveri River,semantic,0.1988542675971985,1.0,0.6667,0.0,189
"Which law, passed before the Jallianwala Bagh massacre, intensified violent resistance and sparked protests especially in Punjab?",ta,indian_independence_movement,Indian independence movement,fixed,0.3563390076160431,1.0,0.33,1.0,194
"Which law, passed before the Jallianwala Bagh massacre, intensified violent resistance and sparked protests especially in Punjab?",ta,indian_independence_movement,Indian independence movement,recursive,0.3563390076160431,1.0,0.33,1.0,194
"Which law, passed before the Jallianwala Bagh massacre, intensified violent resistance and sparked protests especially in Punjab?",ta,indian_independence_movement,Indian independence movement,semantic,0.3810635209083557,1.0,0.6667,1.0,194
Which neighboring country shares a maritime border with Tamil Nadu?,ta,tamil_nadu,Tamil Nadu,fixed,0.37104591727256775,1.0,1.0,1.0,201
Which neighboring country shares a maritime border with Tamil Nadu?,ta,tamil_nadu,Tamil Nadu,recursive,0.37104591727256775,1.0,1.0,1.0,201
Which neighboring country shares a maritime border with Tamil Nadu?,ta,tamil_nadu,Tamil Nadu,semantic,0.37104591727256775,1.0,0.67,1.0,201
Which number President of India did Abdul Kalam serve as?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.549451470375061,1.0,0.67,1.0,203
Which number President of India did Abdul Kalam serve as?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.5728023648262024,1.0,1.0,1.0,203
Which number President of India did Abdul Kalam serve as?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.5869137048721313,1.0,0.67,1.0,203
Which peak is the highest in the Western Ghats and what is its elevation?,ta,western_ghats,Western Ghats,fixed,0.22159431874752045,0.0,0.0,0.0,205
Which peak is the highest in the Western Ghats and what is its elevation?,ta,western_ghats,Western Ghats,recursive,0.6020008325576782,0.0,0.0,0.0,205
Which peak is the highest in the Western Ghats and what is its elevation?,ta,western_ghats,Western Ghats,semantic,0.22159431874752045,1.0,0.0,0.0,205
Which planet has the greatest mass after the Sun?,ta,solar_system,Solar System,fixed,0.2546117901802063,1.0,0.6667,1.0,206
Which planet has the greatest mass after the Sun?,ta,solar_system,Solar System,recursive,0.4340403079986572,1.0,0.3333333333,1.0,206
Which planet has the greatest mass after the Sun?,ta,solar_system,Solar System,semantic,0.617620587348938,1.0,0.6667,1.0,206
Which political parties supported his election as President in 2002?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.7097814083099365,1.0,0.67,1.0,207
Which political parties supported his election as President in 2002?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.7829400300979614,1.0,1.0,1.0,207
Which political parties supported his election as President in 2002?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.7829400300979614,1.0,0.33,1.0,207
Which pooja is performed first each day at the temple?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,fixed,0.5198159217834473,1.0,0.6667,1.0,209
Which pooja is performed first each day at the temple?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,recursive,0.5715211629867554,1.0,0.6667,1.0,209
Which pooja is performed first each day at the temple?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,semantic,0.5646255612373352,0.7,0.33,1.0,209
Which prestigious Indian civilian award did Abdul Kalam receive?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,fixed,0.5693907737731934,1.0,0.33,1.0,210
Which prestigious Indian civilian award did Abdul Kalam receive?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,recursive,0.5472414493560791,1.0,0.33,1.0,210
Which prestigious Indian civilian award did Abdul Kalam receive?,ta,a_p_j_abdul_kalam,A. P. J. Abdul Kalam,semantic,0.5516257882118225,1.0,0.33,1.0,210
Which prestigious civilian award did M. G. Ramachandran receive?,ta,m_g_ramachandran,M. G. Ramachandran,fixed,0.22775374352931976,0.0,1.0,1.0,211
Which prestigious civilian award did M. G. Ramachandran receive?,ta,m_g_ramachandran,M. G. Ramachandran,recursive,0.7454463839530945,1.0,0.6667,1.0,211
Which prestigious civilian award did M. G. Ramachandran receive?,ta,m_g_ramachandran,M. G. Ramachandran,semantic,0.7571655511856079,1.0,0.6667,1.0,211
Which region was the birthplace of the first Indian nationalist movement?,ta,indian_independence_movement,Indian independence movement,fixed,0.4418591856956482,1.0,0.33,1.0,214
Which region was the birthplace of the first Indian nationalist movement?,ta,indian_independence_movement,Indian independence movement,recursive,0.6284974813461304,1.0,0.33,1.0,214
Which region was the birthplace of the first Indian nationalist movement?,ta,indian_independence_movement,Indian independence movement,semantic,0.8161224126815796,1.0,0.3333333333,1.0,214
Which sea does the Western Ghats run parallel to?,ta,western_ghats,Western Ghats,fixed,0.448211669921875,1.0,0.33,1.0,216
Which sea does the Western Ghats run parallel to?,ta,western_ghats,Western Ghats,recursive,0.41736045479774475,1.0,0.33,1.0,216
Which sea does the Western Ghats run parallel to?,ta,western_ghats,Western Ghats,semantic,0.8625856637954712,1.0,0.33,1.0,216
Which two deities are the main presiding figures of this temple?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,fixed,0.5990723371505737,1.0,0.67,1.0,220
Which two deities are the main presiding figures of this temple?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,recursive,0.5771083831787109,1.0,0.67,1.0,220
Which two deities are the main presiding figures of this temple?,ta,meenakshi_amman_temple,Meenakshi Amman Temple,semantic,0.2375236451625824,0.0,0.33,1.0,220
Who did Subramania Bharati regard as his guru?,ta,subramania_bharati,Subramania Bharati,fixed,0.19750940799713135,0.0,0.33,0.0,228
Who did Subramania Bharati regard as his guru?,ta,subramania_bharati,Subramania Bharati,recursive,0.5494638085365295,1.0,0.33,1.0,228
Who did Subramania Bharati regard as his guru?,ta,subramania_bharati,Subramania Bharati,semantic,0.5089452862739563,1.0,0.67,1.0,228
Who was M. G. Ramachandran's first wife and what happened to her?,ta,m_g_ramachandran,M. G. Ramachandran,fixed,0.7414215207099915,1.0,0.67,1.0,229
Who was M. G. Ramachandran's first wife and what happened to her?,ta,m_g_ramachandran,M. G. Ramachandran,recursive,0.7310544848442078,1.0,0.67,1.0,229
Who was M. G. Ramachandran's first wife and what happened to her?,ta,m_g_ramachandran,M. G. Ramachandran,semantic,0.6932101249694824,1.0,0.33,1.0,229
Who was the Portuguese explorer that reached India in 1498 seeking spices?,ta,indian_independence_movement,Indian independence movement,fixed,0.19076700508594513,1.0,0.0,0.0,231
Who was the Portuguese explorer that reached India in 1498 seeking spices?,ta,indian_independence_movement,Indian independence movement,recursive,0.575219988822937,1.0,0.33,1.0,231
Who was the Portuguese explorer that reached India in 1498 seeking spices?,ta,indian_independence_movement,Indian independence movement,semantic,0.23388493061065674,1.0,0.33,1.0,231
Why did Subramania Bharati move to Pondicherry in 1908?,ta,subramania_bharati,Subramania Bharati,fixed,0.5570418834686279,1.0,0.33,1.0,233
Why did Subramania Bharati move to Pondicherry in 1908?,ta,subramania_bharati,Subramania Bharati,recursive,0.5447127819061279,1.0,0.33,1.0,233
Why did Subramania Bharati move to Pondicherry in 1908?,ta,subramania_bharati,Subramania Bharati,semantic,0.5663586854934692,1.0,0.33,1.0,233
"Why was the title ""Bharathi"" bestowed upon Subramania Bharati?",ta,subramania_bharati,Subramania Bharati,fixed,0.6161006093025208,1.0,0.6667,1.0,234
"Why was the title ""Bharathi"" bestowed upon Subramania Bharati?",ta,subramania_bharati,Subramania Bharati,recursive,0.5594815015792847,1.0,0.33,1.0,234
"Why was the title ""Bharathi"" bestowed upon Subramania Bharati?",ta,subramania_bharati,Subramania Bharati,semantic,0.5237607359886169,1.0,0.3333333333,1.0,234
அடவு என்ற நடன அங்கத்தின் மொத்த எண்ணிக்கை மற்றும் தற்போதைய பயன்படுத்தும் எண்ணிக்கை என்ன?,ta,bharatanatyam,Bharatanatyam,fixed,0.8101569414138794,1.0,0.33,1.0,235
அடவு என்ற நடன அங்கத்தின் மொத்த எண்ணிக்கை மற்றும் தற்போதைய பயன்படுத்தும் எண்ணிக்கை என்ன?,ta,bharatanatyam,Bharatanatyam,recursive,0.646065890789032,1.0,0.6667,1.0,235
அடவு என்ற நடன அங்கத்தின் மொத்த எண்ணிக்கை மற்றும் தற்போதைய பயன்படுத்தும் எண்ணிக்கை என்ன?,ta,bharatanatyam,Bharatanatyam,semantic,0.6883282661437988,1.0,0.33,1.0,235
ஆரம்பகாலத்தில் பரத நாட்டியத்திற்கு என்னென்ன பெயர்கள் பயன்படுத்தப்பட்டன?,ta,bharatanatyam,Bharatanatyam,fixed,0.7582957744598389,0.83,0.33,1.0,236
ஆரம்பகாலத்தில் பரத நாட்டியத்திற்கு என்னென்ன பெயர்கள் பயன்படுத்தப்பட்டன?,ta,bharatanatyam,Bharatanatyam,recursive,0.4781193137168884,1.0,0.33,1.0,236
ஆரம்பகாலத்தில் பரத நாட்டியத்திற்கு என்னென்ன பெயர்கள் பயன்படுத்தப்பட்டன?,ta,bharatanatyam,Bharatanatyam,semantic,0.7091953158378601,1.0,0.6667,1.0,236
இந்தியாவின் முதல் மாநகராட்சி எந்த தேதியில் நிறுவப்பட்டது?,ta,chennai,Chennai,fixed,0.8336434364318848,1.0,0.67,1.0,237
இந்தியாவின் முதல் மாநகராட்சி எந்த தேதியில் நிறுவப்பட்டது?,ta,chennai,Chennai,recursive,0.8327339887619019,1.0,1.0,1.0,237
இந்தியாவின் முதல் மாநகராட்சி எந்த தேதியில் நிறுவப்பட்டது?,ta,chennai,Chennai,semantic,0.3109215199947357,1.0,1.0,1.0,237
இராசராசன் எந்த பகுதிகளை கைப்பற்றினார்?,ta,chola_dynasty,Chola dynasty,fixed,0.649364709854126,1.0,0.6667,0.5,238
இராசராசன் எந்த பகுதிகளை கைப்பற்றினார்?,ta,chola_dynasty,Chola dynasty,recursive,0.6831984519958496,1.0,0.6667,1.0,238
இராசராசன் எந்த பகுதிகளை கைப்பற்றினார்?,ta,chola_dynasty,Chola dynasty,semantic,0.6635371446609497,1.0,0.6667,1.0,238
ஒளியின் அலைநீள மாற்றத்தைக் குறிப்பது என்ன என்று அழைக்கப்படுகிறது?,ta,c_v_raman,C. V. Raman,fixed,0.7016454935073853,1.0,0.33,1.0,239
ஒளியின் அலைநீள மாற்றத்தைக் குறிப்பது என்ன என்று அழைக்கப்படுகிறது?,ta,c_v_raman,C. V. Raman,recursive,0.7016454935073853,1.0,0.33,1.0,239
ஒளியின் அலைநீள மாற்றத்தைக் குறிப்பது என்ன என்று அழைக்கப்படுகிறது?,ta,c_v_raman,C. V. Raman,semantic,0.6545066833496094,1.0,0.33,1.0,239
கல்லணை என்ன மற்றும் அது எதற்காக பிரசித்தி பெற்றது?,ta,chola_dynasty,Chola dynasty,fixed,0.6876285076141357,1.0,0.33,1.0,240
கல்லணை என்ன மற்றும் அது எதற்காக பிரசித்தி பெற்றது?,ta,chola_dynasty,Chola dynasty,recursive,0.6547735333442688,0.9,0.6667,1.0,240
கல்லணை என்ன மற்றும் அது எதற்காக பிரசித்தி பெற்றது?,ta,chola_dynasty,Chola dynasty,semantic,0.6498685479164124,1.0,0.33,1.0,240
சர் சந்திரசேகர வெங்கட்ராமன் எப்போது பிறந்தார்?,ta,c_v_raman,C. V. Raman,fixed,0.3148338198661804,1.0,0.67,1.0,241
சர் சந்திரசேகர வெங்கட்ராமன் எப்போது பிறந்தார்?,ta,c_v_raman,C. V. Raman,recursive,0.3148338198661804,1.0,0.33,1.0,241
சர் சந்திரசேகர வெங்கட்ராமன் எப்போது பிறந்தார்?,ta,c_v_raman,C. V. Raman,semantic,0.8272882699966431,1.0,0.33,1.0,241
சென்னை 'ஆசியாவின் டெட்ராய்ட்' என்று அழைக்கப்படுவதற்கான காரணம் என்ன?,ta,chennai,Chennai,fixed,0.7193006873130798,1.0,0.67,1.0,242
சென்னை 'ஆசியாவின் டெட்ராய்ட்' என்று அழைக்கப்படுவதற்கான காரணம் என்ன?,ta,chennai,Chennai,recursive,0.720537543296814,1.0,0.6666666667,1.0,242
சென்னை 'ஆசியாவின் டெட்ராய்ட்' என்று அழைக்கப்படுவதற்கான காரணம் என்ன?,ta,chennai,Chennai,semantic,0.7025001049041748,1.0,0.67,1.0,242
"சென்னை தமிழ்நாட்டின் தலைநகரமும், இந்தியாவின் எத்தனாவது பெரிய நகரம்?",ta,chennai,Chennai,fixed,0.8011292219161987,1.0,0.6667,1.0,243
"சென்னை தமிழ்நாட்டின் தலைநகரமும், இந்தியாவின் எத்தனாவது பெரிய நகரம்?",ta,chennai,Chennai,recursive,0.8187031149864197,1.0,1.0,1.0,243
"சென்னை தமிழ்நாட்டின் தலைநகரமும், இந்தியாவின் எத்தனாவது பெரிய நகரம்?",ta,chennai,Chennai,semantic,0.818208634853363,1.0,0.6667,1.0,243
சென்னை நகரில் உள்ள மெரினா கடற்கரை உலகின் எந்த வகையில் குறிப்பிடப்படுகிறது?,ta,chennai,Chennai,fixed,0.684333086013794,1.0,1.0,1.0,244
சென்னை நகரில் உள்ள மெரினா கடற்கரை உலகின் எந்த வகையில் குறிப்பிடப்படுகிறது?,ta,chennai,Chennai,recursive,0.7705065011978149,1.0,0.6667,1.0,244
சென்னை நகரில் உள்ள மெரினா கடற்கரை உலகின் எந்த வகையில் குறிப்பிடப்படுகிறது?,ta,chennai,Chennai,semantic,0.6879534721374512,1.0,0.6667,1.0,244
சோழர் குலத்தின் தோற்றம் எங்கு இருந்தது?,ta,chola_dynasty,Chola dynasty,fixed,0.730190634727478,1.0,0.33,1.0,245
சோழர் குலத்தின் தோற்றம் எங்கு இருந்தது?,ta,chola_dynasty,Chola dynasty,recursive,0.7086015343666077,1.0,0.67,1.0,245
சோழர் குலத்தின் தோற்றம் எங்கு இருந்தது?,ta,chola_dynasty,Chola dynasty,semantic,0.6987914443016052,1.0,0.33,1.0,245
"சோழர், சேரர், பாண்டியர் ஆகிய மூவர் எதனை பிரதிநிதித்துவப்படுத்துகின்றனர்?",ta,chola_dynasty,Chola dynasty,fixed,0.7520086765289307,1.0,0.6667,1.0,246
"சோழர், சேரர், பாண்டியர் ஆகிய மூவர் எதனை பிரதிநிதித்துவப்படுத்துகின்றனர்?",ta,chola_dynasty,Chola dynasty,recursive,0.7589447498321533,1.0,1.0,1.0,246
"சோழர், சேரர், பாண்டியர் ஆகிய மூவர் எதனை பிரதிநிதித்துவப்படுத்துகின்றனர்?",ta,chola_dynasty,Chola dynasty,semantic,0.7533015012741089,1.0,0.67,1.0,246
